Aprika	África
Bahag	Tapa-sexo
Familia Zaragoza	Familia Zaragoza
Demarkiya	Demarquia
Simiiformes	Simiiformes
Padron:Center	Predefinição:Centro
Wikipedia:Talaan ng mga artikulong kailangan ng lahat ng wika	Wikipédia:Artigos essenciais
Kategorya:Aprika	Categoria:África
Kategorya:Hulyo	Categoria:Julho
Kategorya:Bilang	Categoria:Números
Kategorya:Hunyo	Categoria:Junho
Kategorya:Elektroniks	Categoria:Eletrônica
Kategorya:Bibliya	Categoria:Bíblia
Kategorya:Dokumento	Categoria:Documentos
Kategorya:Mga Amerikanong aktor sa telebisyon	Categoria:Atores de televisão dos Estados Unidos
Kategorya:Aklat	Categoria:Livros
Kategorya:Buwan (panahon)	Categoria:Meses
Padron:Wikisource	Predefinição:Wikisource
Padron:Babel	Predefinição:Babel
Padron:Commons	Predefinição:Commons
Padron:Link GA	Predefinição:Bom interwiki
Padron:Reflist	Predefinição:Referências
Kategorya:Inhenyeriyang elektriko	Categoria:Engenharia elétrica
Kategorya:Mga disiplina ng inhenyeriya	Categoria:Disciplinas de engenharia
Padron:Taylor Swift	Predefinição:Taylor Swift
Padron:AFG	Predefinição:AFG
Padron:AGO	Predefinição:AGO
Padron:NavPeriodicTable	Predefinição:Elemento/mini tabela periódica
Kategorya:Dermatolohiya	Categoria:Dermatologia
Kategorya:WikiProyekto	Categoria:!WikiProjetos
Guillermo Murray	Guillermo Murray
G.O	G.O
Salpakan	Jogo dos generais
Gandang Gabi, Vice!	Gandang Gabi, Vice!
Wikipedia:Paghahanap sa Wikipedia	Ajuda:Guia de consulta e reprodução/consulta na Wikipédia
Padron:Commonwealth nations	Predefinição:Comunidade das Nações
Padron:Stub	Predefinição:Esboço
Kategorya:Mga panahong pangkasaysayan	Categoria:Eras históricas
Padron:User af-1	Predefinição:User af-1
Padron:User ar-1	Predefinição:User ar-1
Padron:User az	Predefinição:User az
Padron:User eo-1	Predefinição:User eo-1
Padron:See also	Predefinição:VT
Padron:User da-2	Predefinição:User da-2
Padron:User ca-1	Predefinição:User ca-1
Padron:User da-1	Predefinição:User da-1
Padron:User eo-3	Predefinição:User eo-3
Padron:User de	Predefinição:User de
Padron:User de-1	Predefinição:User de-1
Padron:User eu	Predefinição:User eu
Padron:User es	Predefinição:User es
Padron:User de-3	Predefinição:User de-3
Padron:User en-3	Predefinição:User en-3
Padron:User en-1	Predefinição:User en-1
Padron:User en-2	Predefinição:User en-2
Padron:User en-4	Predefinição:User en-4
Padron:User fi	Predefinição:User fi
Padron:User en	Predefinição:User en
Padron:User de-2	Predefinição:User de-2
Padron:User es-1	Predefinição:User es-1
Padron:User fa	Predefinição:User fa
Padron:User fr-1	Predefinição:User fr-1
Kategorya:Kultura ng Estados Unidos	Categoria:Cultura dos Estados Unidos
Kategorya:Kultura ayon sa bansa	Categoria:Cultura por país
Kategorya:Materya	Categoria:Matéria
Kategorya:Konsepto	Categoria:Conceitos
Kategorya:Buhay	Categoria:Vida
Kategorya:Sansinukob	Categoria:Universo
Unang Digmaang Messeniano	Primeira Guerra Messênia
Sikoseksuwal na pag-unlad	Desenvolvimento psicossexual
Padron:User he-2	Predefinição:User he-2
Padron:User hu	Predefinição:User hu
Padron:User it-3	Predefinição:User it-3
Padron:User tr-2	Predefinição:User tr-2
Padron:User fr-2	Predefinição:User fr-2
Padron:User tr	Predefinição:User tr
Padron:User ja	Predefinição:User ja
Padron:User ja-1	Predefinição:User ja-1
Padron:User it-1	Predefinição:User it-1
Padron:User fr	Predefinição:User fr
Godfrey Cambridge	Godfrey Cambridge
Kategorya:Epidemiyolohiya	Categoria:Epidemiologia
Kategorya:Seudosiyensiya	Categoria:Pseudociência
Kategorya:Pebrero	Categoria:Fevereiro
Kategorya:1957	Categoria:1957
Kategorya:1949	Categoria:1949
Kategorya:1927	Categoria:1927
Kategorya:1919	Categoria:1919
Padron:Location map/Info	Predefinição:Mapa de localização/info
Kategorya:Mga neurosiyentipiko	Categoria:Neurocientistas
Gretchen Barretto	Gretchen Barretto
Kategorya:Navbox (navigational) templates	Categoria:!Predefinições de caixas de navegação
Kategorya:Kulisap	Categoria:Insectos
Padron:Country data Tajikistan	Predefinição:Country data Tajiquistão
Kategorya:Moldova	Categoria:Moldávia
Padron:HRV	Predefinição:HRV
Kategorya:Aserbayan	Categoria:Azerbaijão
Kategorya:Dinastiya	Categoria:Dinastias
Alipunga	Dermatofitose
Kategorya:Asya	Categoria:Ásia
Kategorya:Tsile	Categoria:Chile
Kategorya:Ika-21 siglo	Categoria:Século XXI
Kategorya:Wikipedia maintenance templates	Categoria:!Predefinições de manutenção
Kategorya:User uk	Categoria:Usuários uk
Kategorya:Timog Amerika	Categoria:América do Sul
Kategorya:Castilla y León	Categoria:Castela e Leão
Kategorya:1930	Categoria:1930
Kategorya:User uk-N	Categoria:Usuário uk
Kategorya:1936	Categoria:1936
Kategorya:1947	Categoria:1947
Kategorya:1937	Categoria:1937
Kategorya:1940	Categoria:1940
Kategorya:1934	Categoria:1934
Kategorya:1960	Categoria:1960
Kategorya:1943	Categoria:1943
Kategorya:1951	Categoria:1951
Kategorya:1942	Categoria:1942
Kategorya:Mga rehiyon ng Italya	Categoria:Regiões da Itália
Kategorya:1959	Categoria:1959
Kategorya:1938	Categoria:1938
Kategorya:1928	Categoria:1928
Kategorya:1913	Categoria:1913
Kategorya:1918	Categoria:1918
Kategorya:1954	Categoria:1954
Padron:Calabria	Predefinição:Itália/Províncias/Calábria
Kategorya:Malaysia	Categoria:Malásia
Kategorya:1941	Categoria:1941
Kategorya:1955	Categoria:1955
Kategorya:1950	Categoria:1950
Padron:Lang-ja	Predefinição:Lang-ja
Kategorya:Pagkain	Categoria:Alimentos
Kategorya:1921	Categoria:1921
Kategorya:1977	Categoria:1977
Kategorya:1946	Categoria:1946
Kategorya:1948	Categoria:1948
Kategorya:1932	Categoria:1932
Kategorya:1945	Categoria:1945
Padron:Country data Kuwait	Predefinição:Country data Kuwait
Padron:Mod	Predefinição:Mod
Kategorya:1923	Categoria:1923
Padron:Mga pahinang kinakailangan	Predefinição:Falta página
Kategorya:1935	Categoria:1935
Kategorya:1910	Categoria:1910
Kategorya:1917	Categoria:1917
Kategorya:1904	Categoria:1904
Kategorya:1926	Categoria:1926
Padron:NasaCommons	Predefinição:Now Commons
Kategorya:1907	Categoria:1907
Kategorya:1914	Categoria:1914
Padron:User sv	Predefinição:User sv
Padron:ISO639-3Documentation	Predefinição:ISO639-3Documentação
Kategorya:1929	Categoria:1929
Kategorya:1920	Categoria:1920
Kategorya:1925	Categoria:1925
Padron:User uk	Predefinição:User uk
Kategorya:1905	Categoria:1905
Kategorya:1915	Categoria:1915
Padron:User es-2	Predefinição:User es-2
Kategorya:Ensiklopedya	Categoria:Enciclopédias
Kategorya:1908	Categoria:1908
Kategorya:User warning templates	Categoria:!Mensagens de aviso
Padron:Bati	Predefinição:Bem-vindo(a)
Kategorya:1901	Categoria:1901
Kategorya:1903	Categoria:1903
Kategorya:1902	Categoria:1902
Kategorya:1900	Categoria:1900
Padron:Ru icon	Predefinição:Ru icon
Padron:Wikipediasister	Predefinição:Projetos correlatos
Kategorya:1933	Categoria:1933
Padron:Country data Belhika	Predefinição:Country data Bélgica
Kategorya:Araw (panahon)	Categoria:Dias da semana
Kategorya:1912	Categoria:1912
Padron:Country data Eslobakya	Predefinição:Country data Eslováquia
Kategorya:Coordinates templates	Categoria:!Predefinições de coordenadas
Padron:Country data El Salvador	Predefinição:Country data El Salvador
Padron:Country data Panama	Predefinição:Country data Panamá
Kategorya:1952	Categoria:1952
Padron:Country flagnavy	Predefinição:Marinha/core
Padron:Country data Ecuador	Predefinição:Country data Equador
Padron:Country data Ethiopia	Predefinição:Country data Etiópia
Padron:Country data Tunisia	Predefinição:Country data Tunísia
Padron:Country data Republikang Tseko	Predefinição:Country data República Checa
Padron:Country data Thailand	Predefinição:Country data Tailândia
Padron:Country data Cuba	Predefinição:Country data Cuba
Padron:Lang-km	Predefinição:Lang-km
Padron:Country data Indonesia	Predefinição:Country data Indonésia
Kategorya:Mga rehensiya ng Indonesya	Categoria:Regências da Indonésia
Padron:Country data Cambodia	Predefinição:Country data Camboja
Padron:Country data Senegal	Predefinição:Country data Senegal
Kategorya:Wikipedia template management	Categoria:!Manutenção de predefinições
Padron:Country data Madagascar	Predefinição:Country data Madagáscar
Padron:Country data Albania	Predefinição:Country data Albânia
Kategorya:Parmakolohiya	Categoria:Farmacologia
Padron:Country data Peru	Predefinição:Country data Peru
Kategorya:Mga kapisanan	Categoria:Organizações
Padron:Country data Paraguay	Predefinição:Country data Paraguai
Padron:Country data Macau	Predefinição:Country data Macau
Padron:Country data Kenya	Predefinição:Country data Quénia
Padron:Country data San Marino	Predefinição:Country data San Marino
Padron:Country data Republic of China	Predefinição:Country data República da China
Padron:Country data Nicaragua	Predefinição:Country data Nicarágua
Padron:Country data Honduras	Predefinição:Country data Honduras
Padron:Country data Uzbekistan	Predefinição:Country data Uzbequistão
Padron:Bigkas	Predefinição:Pronuncia
Padron:Country data Bolivia	Predefinição:Country data Bolívia
Padron:Country data Dominican Republic	Predefinição:Country data República Dominicana
Padron:Country data Liechtenstein	Predefinição:Country data Liechtenstein
Padron:Country data Togo	Predefinição:Country data Togo
Kategorya:User ms	Categoria:Usuários ms
Padron:Country data Guatemala	Predefinição:Country data Guatemala
Kategorya:Lingguwistika	Categoria:Linguística
Padron:Country data Haiti	Predefinição:Country data Haiti
Padron:Months	Predefinição:Dias do ano
Padron:Country data Mali	Predefinição:Country data Mali
Padron:Country data Latvia	Predefinição:Country data Letónia
Padron:Country data Malta	Predefinição:Country data Malta
Padron:Country data Monaco	Predefinição:Country data Mônaco
Padron:Country data Denmark	Predefinição:Country data Dinamarca
Padron:Country data Iceland	Predefinição:Country data Islândia
Padron:Wikiatlas	Predefinição:Wikiatlas
Padron:Country data Polonya	Predefinição:Country data Polônia
Kategorya:1911	Categoria:1911
Kategorya:1922	Categoria:1922
Padron:ITA	Predefinição:ITA
Kategorya:1924	Categoria:1924
Padron:Country data Bulgaria	Predefinição:Country data Bulgária
Padron:Female reproductive system	Predefinição:Aparelho reprodutor feminino
Kategorya:1906	Categoria:1906
Padron:Country data Bosnia and Herzegovina	Predefinição:Country data Bósnia e Herzegovina
Kategorya:Okultismo	Categoria:Ocultismo
Padron:Country data Guyana	Predefinição:Country data Guiana
Padron:GEO	Predefinição:GEO
Padron:BOL	Predefinição:BOL
Kategorya:Link templates	Categoria:!Predefinições sobre links
Padron:Userbox-2	Predefinição:Userbox-2
Kategorya:User fr-1	Categoria:Usuário fr-1
Padron:Country data Norway	Predefinição:Country data Noruega
Padron:Country data Timog Aprika	Predefinição:Dados de país/África do Sul
Padron:Country data Jamaica	Predefinição:Country data Jamaica
Padron:Country data Heorhiya	Predefinição:Country data Geórgia
Padron:Country data Argentina	Predefinição:Country data Argentina
Padron:OldStyleDate	Predefinição:Calendário juliano
Padron:Country data Urugway	Predefinição:Country data Uruguai
Padron:Wikiquote	Predefinição:Wikiquote
Padron:Country data Trinidad and Tobago	Predefinição:Country data Trinidad e Tobago
Padron:Image label	Predefinição:Image label
Kategorya:Pambansang awit	Categoria:Hinos nacionais
Padron:Country data Brunei	Predefinição:Country data Brunei
Padron:Country data Sri Lanka	Predefinição:Country data Sri Lanka
Padron:Trivia	Predefinição:Curiosidades
Padron:Country data Mexico	Predefinição:Country data México
Padron:Country data Greece	Predefinição:Country data Grécia
Padron:Country data Luxembourg	Predefinição:Country data Luxemburgo
Padron:Country data Saudi Arabia	Predefinição:Country data Arábia Saudita
Padron:Translated page	Predefinição:Traduzido
Padron:Country data Bahamas	Predefinição:Country data Bahamas
Padron:Country data Croatia	Predefinição:Country data Croácia
Padron:Aprika	Predefinição:Países da África
Padron:MDG	Predefinição:MDG
Padron:Olympics infobox	Predefinição:Jogos Olímpicos
Padron:Infobox automobile	Predefinição:Info/Automóvel
Padron:Ja icon	Predefinição:((ja))
Padron:Country data United Arab Emirates	Predefinição:Country data Emirados Árabes Unidos
Padron:Infobox television	Predefinição:Info/Televisão
Padron:Ahnentafel-compact5	Predefinição:Ahnentafel-compact5
Padron:Ahnentafel bottom	Predefinição:Ahnentafel fim
Padron:Infobox musical artist	Predefinição:Info/Música/artista
Padron:Country data Virgin Islands, United States	Predefinição:Country data Ilhas Virgens Americanas
Padron:Country data Morocco	Predefinição:Country data Marrocos
Padron:Country data Serbia	Predefinição:Country data Sérvia
Padron:Country data Australia	Predefinição:Country data Austrália
Padron:PSE	Predefinição:PSE
Padron:Hinditalakayan	Predefinição:Aviso-não é um fórum
Padron:Infobox islands	Predefinição:Info/Ilha
Padron:Infobox Football biography 2	Predefinição:Info/Futebolista
Padron:Es icon	Predefinição:((es))
Padron:Country data Pransiya	Predefinição:Country data França
Padron:Ambox	Predefinição:Ambox
Padron:Isapanahon	Predefinição:Desatualizado
Padron:Infobox music genre	Predefinição:Info/Gênero musical
Kategorya:Falconiformes	Categoria:Falconiformes
Padron:EGY	Predefinição:EGY
Padron:Infobox magazine	Predefinição:Info/Revista
Padron:Infobox anthem	Predefinição:Info/Hino
Padron:Navigational templates	Predefinição:Modelo de navegação
Padron:Infobox school	Predefinição:Info/Escola
Padron:MYT	Predefinição:MYT
Kategorya:Kasaysayan ng Estados Unidos	Categoria:História dos Estados Unidos
Padron:Fossil range/bar	Predefinição:Período fóssil/barra
Padron:Cs icon	Predefinição:((cs))
Padron:Userboxbottom	Predefinição:Userboxbottom
Padron:Infobox chess player	Predefinição:Info/Enxadrista
Padron:Infobox national military	Predefinição:Info/Forças Armadas
Kategorya:Prepekturang Okinawa	Categoria:Província de Okinawa
Kategorya:Mga lalawigan	Categoria:Províncias
Padron:Infobox Prepektura ng Hapon	Predefinição:Info/Prefeitura do Japão
Padron:Infobox Country	Predefinição:Info/País
Padron:Infobox Software	Predefinição:Info/Software
Padron:STP	Predefinição:STP
Padron:Country data Laos	Predefinição:Country data Laos
Padron:VEN	Predefinição:VEN
Padron:Infobox airline	Predefinição:Info/Companhia aérea
Padron:Fi icon	Predefinição:Fi
Padron:Wide image	Predefinição:Panorama
Padron:Country data Austria	Predefinição:Country data Áustria
Padron:Infobox Orthodox Church	Predefinição:Info/Igreja Ortodoxa
Padron:Infobox aircraft occurrence	Predefinição:Info/Acidente aéreo
Padron:Infobox Military Conflict	Predefinição:Info/Conflito militar
Padron:Catmore2	Predefinição:Catmore
Padron:Country data Nepal	Predefinição:Country data Nepal
Padron:Country data Finland	Predefinição:Country data Finlândia
Padron:Flatlist	Predefinição:Lista horizontal
Padron:PHL	Predefinição:PHL
Padron:Tuskanya	Predefinição:Itália/Províncias/Toscana
Padron:Country data Egypt	Predefinição:Country data Egito
Padron:Country data Lithuania	Predefinição:Country data Lituânia
Padron:Userboxtop	Predefinição:Userboxtop
Padron:ROU	Predefinição:ROU
Padron:BHR	Predefinição:BHR
Padron:Country data Japan	Predefinição:Country data Japão
Padron:TUR	Predefinição:TUR
Padron:Tvtome person	Predefinição:Tv.com nome
Padron:Country data Netherlands	Predefinição:Country data Países Baixos
Padron:Infobox mountain pass	Predefinição:Info/Passo de montanha
Padron:Sardinia	Predefinição:Itália/Províncias/Sardenha
Padron:Infobox paraon	Predefinição:Info/Faraó
Padron:Infobox VG	Predefinição:Info/Jogo eletrônico
Padron:Start box	Predefinição:Começa caixa
Padron:Bisyesto	Predefinição:AnoBissexto
Padron:Kahanayang pang-taksonomiya	Predefinição:Nível taxonômico
Padron:Episode List	Predefinição:Lista de episódio
Padron:Nom	Predefinição:Ind
Padron:Infobox U.S. County	Predefinição:Info/Condado dos Estados Unidos
Padron:Facebook	Predefinição:Facebook
Padron:Infobox boxer	Predefinição:Info/Boxeador
Padron:DJI	Predefinição:DJI
Padron:Windows	Predefinição:Microsoft Windows
Padron:Infobox scientist	Predefinição:Info/Cientista
Padron:Infobox university	Predefinição:Info/Universidade
Padron:Cite journal	Predefinição:Citar periódico
Padron:Country data Azerbaijan	Predefinição:Country data Azerbaijão
Padron:Infobox company	Predefinição:Info/Empresa
Padron:BRN	Predefinição:BRN
Padron:Cookbook	Predefinição:Wikilivros
Padron:Ref-gl	Predefinição:((gl))
Padron:Evd	Predefinição:Xpd
Padron:ASN	Predefinição:ASN2
Padron:PCN	Predefinição:PCN
Padron:Country data Czechoslovakia	Predefinição:Country data Checoslováquia
Padron:Lang-ar	Predefinição:Lang-ar
Padron:Cite news	Predefinição:Citar notícia
Padron:Country data Vietnam	Predefinição:Country data Vietname
Padron:Napiling artikulo	Predefinição:Artigo destacado
Padron:Country data Libya	Predefinição:Country data Líbia
Padron:Zh-c	Predefinição:Zh-c
Padron:Country data Rusya	Predefinição:Country data Rússia
Kategorya:Ipinanganak noong 1875	Categoria:Nascidos em 1875
Kategorya:Ipinanganak noong 1856	Categoria:Nascidos em 1856
Padron:Infobox monarch	Predefinição:Info/Monarca
Kategorya:Ghana	Categoria:Gana
Kategorya:Paris	Categoria:Paris
Kategorya:User en-4	Categoria:Utilizador en-4
Kategorya:Togo	Categoria:Togo
Kategorya:User en	Categoria:Usuários en
Kategorya:User zh	Categoria:Usuários zh
Padron:Infobox award	Predefinição:Info/Prémios
Kategorya:Croatia	Categoria:Croácia
Kategorya:User zh-N	Categoria:Usuário zh
Kategorya:User en-2	Categoria:Usuário en-2
Kategorya:Mga komposisyong pangmusika	Categoria:Composições musicais
Padron:Infobox	Predefinição:Info
Kategorya:Namatay noong 1902	Categoria:Mortos em 1902
Padron:Basketball kit home and away	Predefinição:Basketball kit home and away
Padron:Protected title	Predefinição:Protected title
Padron:Infobox national football team	Predefinição:Info/Futebol/seleção
Kategorya:Mga alpabeto	Categoria:Alfabetos
Padron:Navbox/core	Predefinição:Navbox/core
Kategorya:Kasaysayan ayon sa bansa	Categoria:História dos países
Padron:Template other	Predefinição:Template other
Padron:Lang-da	Predefinição:Lang-da
Padron:Legend	Predefinição:Legenda
Padron:Shades of red	Predefinição:Tonalidades de vermelho
Kategorya:Punong Ministro ng Norway	Categoria:Primeiros-ministros da Noruega
Padron:Cite web	Predefinição:Citar web
Padron:YouTube	Predefinição:Youtube
Padron:Bt-b4im	Predefinição:RafaAzevedo-VDLM4im
Padron:Country data Italy	Predefinição:Country data Itália
Padron:Kasalukuyan	Predefinição:Evento atual
Boybodato	Voivodia
Padron:AZ	Predefinição:A-Z
Kategorya:Talambuhay	Categoria:Biografias
Padron:Infobox writing system	Predefinição:Info/Sistema de escrita
Kategorya:Abyasyon	Categoria:Aviação
Padron:NBA	Predefinição:National Basketball Association
Kategorya:Mga kategorya ayon sa bansa	Categoria:Categorias por país
Padron:Country data	Predefinição:Dados de país
Kategorya:Mga pangalan	Categoria:Nomes
Padron:User ru-4	Predefinição:User ru-4
Kategorya:Mga karakter sa komiks	Categoria:Personagens de banda desenhada
Padron:Hokkaido	Predefinição:Hokkaido
Kategorya:Mga bayan at mga lungsod sa Turkiya	Categoria:Cidades da Turquia
Padron:Navbar-collapsible	Predefinição:Tnavbar-collapsible
Kategorya:Pagkain at inumin	Categoria:Alimentação
Kategorya:Asukal	Categoria:Açúcares
Kategorya:Magasin	Categoria:Revistas
Padron:Future	Predefinição:Futuro
Kategorya:Pagsasalin	Categoria:Tradução
Padron:Superherobox	Predefinição:Info/Super-herói
Kategorya:Mga papa	Categoria:Papas
Padron:Pp-template	Predefinição:Pp-template
Kategorya:Kasaysayan ng Netherlands	Categoria:História dos Países Baixos
Kategorya:Mga koponan ng basketbol	Categoria:Equipes de basquetebol
Kategorya:Mga Kagawaran ng Colombia	Categoria:Departamentos da Colômbia
Kategorya:Mga lawa ng Tibet	Categoria:Lagos do Tibete
Padron:Min	Predefinição:Min
Kategorya:Mga deidad	Categoria:Deidades
Kategorya:Rosaceae	Categoria:Rosaceae
Kategorya:Batas panrelihiyon	Categoria:Direito religioso
Padron:Country data Suwesya	Predefinição:Country data Suécia
Kategorya:Mga sinaunang taong Hermaniko	Categoria:Povos germânicos
Padron:Lang-ang	Predefinição:Lang-ang
Padron:Ilipat sa Wikisource	Predefinição:Movesource
Padron:Ref-lang	Predefinição:Languageicon
Adriana Roel	Adriana Roel
Kategorya:Agrikultura	Categoria:Agricultura
Kategorya:Ang Holocaust	Categoria:Holocausto
Kategorya:Mga kimiko mula sa Estados Unidos	Categoria:Químicos dos Estados Unidos
Kategorya:Mga kimiko mula sa Rusya	Categoria:Químicos da Rússia
Kategorya:Mga siyentipiko mula sa Dinamarka	Categoria:Cientistas da Dinamarca
Kategorya:Mga kimiko mula sa Dinamarka	Categoria:Químicos da Dinamarca
Kategorya:Mga taga-Kazakhstan	Categoria:Cazaques
